ID,item_cnt_month
36783,0.64047515
36784,0.28478485
36785,1.6949953
36786,0.21053293
36787,1.7825592
36788,2.9047205
36789,0.39416277
36790,8.186399
36791,0.72366774
36792,1.068845
36793,0.011615485
36794,0.1737769
36795,0.023505539
36796,0.40867096
36797,0.5687151
36798,0.2602323
36799,3.566173
36800,0.53934956
36801,0.4473044
36802,0.5835372
36803,3.4869792
36804,1.1503901
36805,0.13446891
36806,0.25031
36807,0.17080176
36808,0.0750429
36809,0.44834536
36810,0.107536286
36811,0.08955109
36812,0.43302917
36813,0.172001
36814,0.14772198
36815,0.13780463
36816,0.08074126
36817,0.13985318
36818,0.1352587
36819,0.096732706
36820,0.2854088
36821,0.21461597
36822,0.17060295
36823,0.17708221
36824,0.4169389
36825,0.33401015
36826,0.13885352
36827,0.096732706
36828,0.09716174
36829,0.06623307
36830,0.11249757
36831,0.2019698
36832,0.53956765
36833,0.14619517
36834,0.061052084
36835,0.096732706
36836,0.1729477
36837,0.6850525
36838,0.26573372
36839,0.09897348
36840,0.5993559
36841,0.122875124
36842,0.9433081
36843,0.14773366
36844,0.13446891
36845,0.18530995
36846,0.13446891
36847,0.2602323
36848,0.32030198
36849,0.16347319
36850,0.20239651
36851,0.32010472
36852,0.10722992
36853,0.088454306
36854,0.17080176
36855,0.20501658
36856,0.3965677
36857,0.3839981
36858,2.3937845
36859,0.34382254
36860,0.19359723
36861,0.26376837
36862,0.16232455
36863,0.09462103
36864,0.09462103
36865,0.2602323
36866,0.121157825
36867,0.36827344
36868,0.3499322
36869,0.21431422
36870,0.43913668
36871,0.1760123
36872,0.08530593
36873,0.052773684
36874,0.25031
36875,0.25031
36876,0.25031
36877,0.23367226
36878,0.09980202
36879,0.09980202
36880,0.32101935
36881,4.3919907
36882,0.46230784
36883,0.21431422
36884,0.60394895
36885,0.22239831
36886,0.07079774
36887,0.2602323
36888,0.11745858
36889,0.7545432
36890,0.14772198
36891,0.289936
36892,0.30191827
36893,0.28525385
36894,2.649423
36895,0.41344827
36896,0.35171556
36897,0.20398998
36898,0.13738331
36899,0.50535953
36900,0.3203898
36901,0.49896783
36902,0.028359592
36903,0.19483855
36904,0.2019698
36905,2.1074317
36906,0.90682817
36907,0.22789407
36908,0.18743503
36909,0.10084942
36910,0.14169347
36911,0.07907614
36912,0.9751712
36913,0.8391206
36914,0.096732706
36915,0.07389516
36916,0.07907614
36917,1.9439199
36918,0.17080176
36919,0.42287397
36920,0.2035195
36921,0.14399537
36922,0.15480012
36923,0.16347319
36924,0.11745858
36925,0.09730762
36926,0.09462103
36927,0.2602323
36928,0.69119966
36929,0.6909461
36930,0.2848541
36931,0.22280014
36932,0.63454187
36933,0.09462103
36934,0.21431422
36935,0.61235726
36936,0.9382893
36937,0.16347319
36938,0.2602323
36939,0.9386865
36940,0.13446891
36941,0.92790145
36942,0.19132882
36943,0.36791664
36944,0.1595794
36945,0.16347319
36946,0.508116
36947,0.8756771
36948,0.09980202
36949,0.32834792
36950,0.23954076
36951,0.8824835
36952,0.15176544
36953,0.1311388
36954,0.08074126
36955,0.09247333
36956,0.56063855
36957,0.24870998
36958,0.289936
36959,0.21856886
36960,0.52709985
36961,0.096732706
36962,0.11124089
36963,0.04508093
36964,1.0816258
36965,0.72868335
36966,0.23954076
36967,1.2284023
36968,0.16347319
36969,0.73045903
36970,0.22280014
36971,0.22101665
36972,0.08469874
36973,0.16232455
36974,0.2602323
36975,0.13446891
36976,0.13446891
36977,0.2602323
36978,0.59614223
36979,0.18783647
36980,0.14008018
36981,0.12723711
36982,0.14169347
36983,0.17908758
36984,0.6148183
36985,0.17080176
36986,0.061052084
36987,0.5844506
36988,0.22591668
36989,0.19391674
36990,0.07907614
36991,0.65987784
36992,0.33873802
36993,0.1595794
36994,0.75102866
36995,0.19591224
36996,0.13446891
36997,0.1489771
36998,2.1077437
36999,0.13446891
37000,0.16232455
37001,1.2578273
37002,0.3974179
37003,0.30292997
37004,3.1720119
37005,0.83082366
37006,0.16080606
37007,0.1513474
37008,0.09377167
37009,0.20501658
37010,0.18394136
37011,0.086958945
37012,0.45214692
37013,2.8836405
37014,0.5699709
37015,0.13407308
37016,0.1595794
37017,0.08177796
37018,0.5637779
37019,0.5179558
37020,0.17683274
37021,0.17846262
37022,0.2602323
37023,0.11745858
37024,0.09462103
37025,0.24926022
37026,0.070001364
37027,0.16039702
37028,0.17080176
37029,0.088454306
37030,0.13527906
37031,3.4557905
37032,0.17798138
37033,1.1581557
37034,2.418436
37035,0.83496046
37036,0.6219758
37037,0.80093145
37038,0.26573372
37039,0.27669138
37040,0.2019698
37041,0.2019698
37042,0.19132882
37043,0.05150363
37044,0.045967042
37045,0.28065187
37046,0.2019698
37047,0.09462103
37048,0.102962494
37049,0.16232455
37050,0.052773684
37051,0.080124944
37052,0.06728187
37053,0.13446891
37054,0.16232455
37055,0.7545432
37056,0.23730832
37057,0.052773684
37058,0.23944819
37059,0.5034446
37060,2.2067914
37061,0.79844594
37062,0.17080176
37063,0.2030268
37064,0.45737925
37065,0.07079774
37066,0.09980202
37067,0.09980202
37068,0.26834223
37069,0.21044391
37070,0.2602323
37071,0.08636385
37072,0.06561676
37073,0.16039702
37074,0.088454306
37075,0.19888979
37076,0.18988374
37077,0.052773684
37078,0.13446891
37079,0.102962494
37080,0.13446891
37081,0.107536286
37082,0.48175097
37083,0.25753862
37084,0.17908016
37085,0.72366774
37086,0.17060295
37087,0.096732706
37088,0.6593828
37089,0.14675412
37090,0.38334155
37091,0.28687927
37092,0.31649637
37093,0.06561676
37094,0.14399537
37095,0.14274731
37096,0.20501658
37097,0.17080176
37098,0.088454306
37099,0.23954076
37100,0.23944819
37101,0.3311673
37102,0.37512898
37103,0.28525385
37104,0.2019698
37105,0.09645519
37106,0.07389516
37107,0.019836038
37108,0.07389516
37109,0.07389516
37110,0.17883071
37111,0.075727284
37112,0.14274731
37113,0.34228757
37114,0.07389516
37115,0.07005036
37116,0.061219096
37117,0.26573372
37118,0.061052084
37119,0.20563117
37120,0.3025123
37121,0.17080176
37122,0.7108691
37123,0.11745858
37124,0.09462103
37125,0.15095365
37126,0.21044391
37127,0.43279624
37128,0.08194497
37129,0.15562508
37130,0.17863518
37131,0.09462103
37132,0.20501658
37133,0.09462103
37134,0.6168681
37135,0.1072551
37136,0.0657278
37137,0.23203108
37138,0.08530593
37139,0.08530593
37140,0.19888979
37141,0.1149911
37142,0.5258148
37143,0.2780457
37144,0.2602323
37145,0.75239503
37146,0.2602323
37147,0.72134584
37148,0.28190458
37149,0.4473044
37150,0.16039702
37151,4.3180676
37152,0.18988374
37153,0.06561676
37154,0.18563834
37155,0.13407308
37156,0.18018925
37157,0.19440454
37158,0.40983918
37159,0.863021
37160,0.13446891
37161,0.1595794
37162,0.07079774
37163,0.3319342
37164,0.31277478
37165,0.11745858
37166,0.24904144
37167,0.5768398
37168,2.05977
37169,0.071855664
37170,0.1595794
37171,0.19591224
37172,0.15728036
37173,0.3689441
37174,0.095908225
37175,0.18988374
37176,0.10438791
37177,0.1535509
37178,0.4326153
37179,0.16805908
37180,0.4326153
37181,0.73833346
37182,0.8604945
37183,0.11123553
37184,0.036127537
37185,0.07114911
37186,0.4326153
37187,0.123487085
37188,0.06561676
37189,3.5842
37190,4.192107
37191,0.23954076
37192,0.1535509
37193,0.07788417
37194,0.1149911
37195,0.052773684
37196,0.08955109
37197,0.84598637
37198,0.30003676
37199,0.06561676
37200,0.22635704
37201,0.10722992
37202,0.1595794
37203,0.37308758
37204,0.09462103
37205,0.1072551
37206,0.21437451
37207,0.19509429
37208,0.16347319
37209,0.29462916
37210,0.09462103
37211,0.11745858
37212,0.10722992
37213,0.06230721
37214,0.47575778
37215,0.6168681
37216,0.1834166
37217,0.16080606
37218,0.0750429
37219,0.11745858
37220,0.19509429
37221,0.32201195
37222,1.9122466
37223,0.088454306
37224,0.1489771
37225,0.2602323
37226,0.05048421
37227,0.102962494
37228,0.090776235
37229,0.17080176
37230,0.08177796
37231,0.7244203
37232,0.10912922
37233,0.13196677
37234,0.13196677
37235,0.12633881
37236,0.56233305
37237,1.4402354
37238,0.3366263
37239,0.19364864
37240,0.1920475
37241,0.1920475
37242,0.1920475
37243,0.21382648
37244,0.14448804
37245,0.060128063
37246,1.5415189
37247,0.11842996
37248,0.18609366
37249,0.06795415
37250,0.07079774
37251,0.9578221
37252,1.9580499
37253,0.2602323
37254,0.2602323
37255,0.3252729
37256,0.114310205
37257,0.13446891
37258,0.19067642
37259,0.07788417
37260,0.08177796
37261,0.5297646
37262,0.46087068
37263,0.43738213
37264,1.2494097
37265,0.1535509
37266,0.4326153
37267,0.40466085
37268,0.07079774
37269,0.072229505
37270,0.6294477
37271,0.62864935
37272,0.25031
37273,0.2602323
37274,0.53237015
37275,0.6982795
37276,0.1920475
37277,0.07701659
37278,0.1445241
37279,0.29245448
37280,0.11434522
37281,0.1920475
37282,0.90389085
37283,0.1737769
37284,0.3366263
37285,0.077043235
37286,0.077043235
37287,0.49244213
37288,0.04707393
37289,0.3940613
37290,0.13981077
37291,0.050423235
37292,0.1920475
37293,0.14786667
37294,0.12076351
37295,0.107536286
37296,20.0
37297,0.25031
37298,0.2602323
37299,0.1760123
37300,0.06561676
37301,0.052773684
37302,0.13196677
37303,0.2848541
37304,1.0039786
37305,0.86750484
37306,18.847107
37307,16.867773
37308,0.23944819
37309,0.0750429
37310,0.08955109
37311,0.2602323
37312,0.10831475
37313,0.47522116
37314,0.114310205
37315,0.10146713
37316,0.09776911
37317,0.37373018
37318,0.3328382
37319,0.93747747
37320,0.93306005
37321,0.91279525
37322,0.25462133
37323,0.08933362
37324,0.036127537
37325,20.0
37326,0.49206442
37327,0.50944066
37328,0.10722992
37329,0.2602323
37330,0.10689828
37331,0.2602323
37332,0.10769141
37333,0.43036857
37334,0.26461625
37335,0.18611959
37336,0.046049833
37337,0.27811232
37338,0.19067642
37339,2.7390416
37340,0.20501658
37341,20.0
37342,0.06561676
37343,0.15562508
37344,0.0750429
37345,0.121157825
37346,0.20919353
37347,0.16232455
37348,0.10722992
37349,0.043749154
37350,19.795874
37351,0.06512061
37352,0.21431422
37353,0.32836676
37354,0.42416453
37355,0.6652626
37356,0.13446891
37357,0.17080176
37358,0.1894013
37359,0.09980202
37360,0.08987972
37361,0.057426423
37362,0.19509429
37363,0.19509429
37364,1.4486616
37365,0.099206924
37366,0.07703665
37367,0.25031
37368,0.23291954
37369,0.09462103
37370,0.16080606
37371,0.13446891
37372,0.31476587
37373,0.06728187
37374,0.2602323
37375,0.088454306
37376,0.1760123
37377,0.17080176
37378,0.13446891
37379,0.17864895
37380,0.088454306
37381,0.088454306
37382,0.08780646
37383,0.21180028
37384,0.16971773
37385,0.2602323
37386,0.1760123
37387,0.13446891
37388,0.13446891
37389,0.088454306
37390,0.06134051
37391,0.050423235
37392,0.12633881
37393,0.11745858
37394,0.17683274
37395,0.47558895
37396,0.19509429
37397,0.18530995
37398,0.19735277
37399,0.6168681
37400,0.26777852
37401,1.0563965
37402,0.41344827
37403,0.23542935
37404,0.14772198
37405,0.13006541
37406,0.7277869
37407,0.58930767
37408,1.0880171
37409,0.16609225
37410,1.1766651
37411,0.2019698
37412,0.16013432
37413,0.86627495
37414,0.07313514
37415,0.17647877
37416,0.3054048
37417,0.04992813
37418,0.04303333
37419,0.1396724
37420,3.1351457
37421,4.361191
37422,0.1396724
37423,0.18815303
37424,0.29204887
37425,0.2019698
37426,2.5128672
37427,0.2019698
37428,0.2019698
37429,0.05206713
37430,0.03503883
37431,0.2019698
37432,1.2361279
37433,0.44334412
37434,0.070001364
37435,0.76840895
37436,1.738312
37437,1.7731628
37438,1.531138
37439,0.3462692
37440,0.2019698
37441,0.06795415
37442,0.10722992
37443,0.12633881
37444,0.12488034
37445,0.25584984
37446,0.2192815
37447,0.13446891
37448,0.102962494
37449,0.13446891
37450,0.21684074
37451,0.10912922
37452,0.17798138
37453,0.3731181
37454,0.4692596
37455,0.121157825
37456,0.10912922
37457,0.09628615
37458,0.25469396
37459,0.20501658
37460,0.08177796
37461,0.07114911
37462,0.088454306
37463,0.25031
37464,0.011017054
37465,0.09462103
37466,0.08636385
37467,0.1762875
37468,0.3025123
37469,0.07114911
37470,0.2602323
37471,0.18537024
37472,0.13446891
37473,0.14606228
37474,0.67773455
37475,0.052773684
37476,0.45040312
37477,0.060546815
37478,0.05795467
37479,0.24660087
37480,0.13446891
37481,0.046038628
37482,0.17080176
37483,0.2602323
37484,0.09462103
37485,0.11745858
37486,0.088454306
37487,0.17080176
37488,0.06561676
37489,0.32834792
37490,0.6921694
37491,0.22788465
37492,0.107536286
37493,0.34223056
37494,0.19509429
37495,0.19509429
37496,0.071855664
37497,0.19877821
37498,0.6303736
37499,0.34382254
37500,1.0050321
37501,0.34985104
37502,0.1357249
37503,0.09839246
37504,0.3012478
37505,0.6544422
37506,0.11745858
37507,0.25031
37508,0.23326933
37509,0.036127537
37510,0.07114911
37511,0.2602323
37512,0.11745858
37513,0.85855687
37514,0.16805908
37515,0.09776911
37516,0.2602323
37517,0.16080606
37518,0.10583052
37519,0.25404894
37520,0.046038628
37521,0.057754546
37522,0.046038628
37523,0.07079774
37524,0.37308758
37525,0.09072724
37526,0.0916574
37527,0.095908225
37528,0.107536286
37529,0.5119218
37530,0.095908225
37531,0.07114911
37532,0.06230721
37533,0.43738213
37534,0.2132864
37535,0.25031
37536,0.1535509
37537,0.13446891
37538,0.08085394
37539,0.2602323
37540,0.20336008
37541,0.088454306
37542,0.20501658
37543,0.29771513
37544,0.25031
37545,0.19509429
37546,0.09462103
37547,1.7513236
37548,0.2014865
37549,4.645458
37550,0.142782
37551,0.09839246
37552,0.19067642
37553,0.10912922
37554,0.033826858
37555,0.14520136
37556,0.096732706
37557,0.14274731
37558,0.07907614
37559,0.13683182
37560,0.14274731
37561,0.14274731
37562,0.17126343
37563,0.13683182
37564,0.13683182
37565,0.05890292
37566,0.07389516
37567,0.077043235
37568,0.07313514
37569,0.061052084
37570,0.6294477
37571,2.4191747
37572,0.06561676
37573,0.62044597
37574,0.12109923
37575,0.09716174
37576,0.2517891
37577,0.07907614
37578,0.096732706
37579,0.79763484
37580,0.30608174
37581,0.061219096
37582,0.33635503
37583,0.1920475
37584,2.457883
37585,0.18118572
37586,0.09283891
37587,0.3462692
37588,0.15421104
37589,0.31270772
37590,0.22352153
37591,0.07079774
37592,0.1535509
37593,0.10769141
37594,0.05795467
37595,0.26842803
37596,0.07788417
37597,0.0916574
37598,0.25404894
37599,0.08933362
37600,0.6219758
37601,0.19591472
37602,0.12061486
37603,0.052773684
37604,0.20245847
37605,0.25617343
37606,0.046038628
37607,0.13446891
37608,0.08955109
37609,0.437845
37610,0.07907614
37611,0.19358835
37612,0.7262281
37613,0.015401661
37614,0.019836038
37615,0.1920475
37616,1.5415189
37617,0.054317027
37618,0.7670183
37619,0.7491599
37620,0.099187225
37621,0.24768314
37622,0.11745858
37623,0.11095908
37624,0.2514026
37625,0.08085394
37626,0.2602323
37627,0.09730762
37628,0.50264204
37629,0.25031
37630,0.15385994
37631,0.07907614
37632,0.07907614
37633,0.14453968
37634,0.054317027
37635,0.09897348
37636,0.18092287
37637,0.3994673
37638,0.08090827
37639,0.041581333
37640,0.14140919
37641,0.21685559
37642,0.096732706
37643,0.06623307
37644,0.18846765
37645,0.061219096
37646,0.061219096
37647,0.102962494
37648,0.088454306
37649,0.17080176
37650,0.19980603
37651,0.080124944
37652,0.11356479
37653,0.5103067
37654,0.099208385
37655,0.17708221
37656,0.28623497
37657,0.115582526
37658,0.29669073
37659,0.25031
37660,0.25031
37661,0.35577273
37662,0.19509429
37663,0.32680762
37664,1.8347492
37665,0.899951
37666,0.099206924
37667,0.09462103
37668,0.328906
37669,0.21044391
37670,0.09730762
37671,0.06561676
37672,0.046038628
37673,0.13446891
37674,0.20518461
37675,0.25031
37676,0.21699724
37677,0.25031
37678,0.10583052
37679,0.14165321
37680,0.06561676
37681,0.088454306
37682,0.2602323
37683,0.26461625
37684,0.100649536
37685,0.06734872
37686,0.7766019
37687,0.21431422
37688,0.18530995
37689,0.17191389
37690,0.5795426
37691,0.18530995
37692,0.052773684
37693,0.100649536
37694,0.27828586
37695,0.8097236
37696,0.55631834
37697,0.2602323
37698,0.08780646
37699,0.08177796
37700,0.2035195
37701,0.17798138
37702,0.09462103
37703,0.088454306
37704,0.1489771
37705,0.35167372
37706,0.37911168
37707,0.13446891
37708,0.104337305
37709,0.103307694
37710,0.32814908
37711,0.18361202
37712,0.1572555
37713,0.11885592
37714,0.28735256
37715,0.17258403
37716,0.23542935
37717,0.105001986
37718,0.571162
37719,0.19358835
37720,0.08780646
37721,0.2602323
37722,0.36694792
37723,0.07079774
37724,0.16347319
37725,0.046038628
37726,0.6612371
37727,0.28218365
37728,0.56063855
37729,0.06623307
37730,0.1920475
37731,0.050423235
37732,0.061052084
37733,0.07658175
37734,0.11124089
37735,0.05715829
37736,0.050423235
37737,0.054317027
37738,0.17060295
37739,0.1052942
37740,0.061052084
37741,0.23067671
37742,0.05715829
37743,0.13847572
37744,0.03503883
37745,0.021479934
37746,0.014744878
37747,0.060546815
37748,0.058802187
37749,0.05206713
37750,0.060546815
37751,0.017045557
37752,0.06728187
37753,0.058802187
37754,0.07853004
37755,0.017045557
37756,0.18018925
37757,0.13847572
37758,0.058802187
37759,0.088454306
37760,2.3413088
37761,0.17708221
37762,0.36838502
37763,0.13683182
37764,0.13683182
37765,0.76840895
37766,0.07313514
37767,0.56972414
37768,0.90354264
37769,0.06860775
37770,0.023023278
37771,0.16202167
37772,0.17864895
37773,0.08780646
37774,0.08625239
37775,0.29626864
37776,0.25850573
37777,0.08085394
37778,0.19823208
37779,0.053404987
37780,0.099206924
37781,0.25031
37782,0.13407308
37783,0.14744413
37784,0.44636253
37785,0.052773684
37786,0.06561676
37787,0.05795467
37788,0.050423235
37789,0.050423235
37790,0.013100982
37791,0.19237098
37792,0.304547
37793,0.086958945
37794,0.06561676
37795,0.16039702
37796,0.87388337
37797,1.1137669
37798,0.09980202
37799,0.09980202
37800,0.046038628
37801,0.10583052
37802,0.72046906
37803,0.1920475
37804,0.1920475
37805,0.2019698
37806,0.15030685
37807,1.0030463
37808,0.12889326
37809,0.25580508
37810,1.0880171
37811,0.036700547
37812,0.20248279
37813,0.21881488
37814,0.062339276
37815,0.07389516
37816,0.16321549
37817,0.05890292
37818,0.07389516
37819,0.16995054
37820,0.036700547
37821,0.10103822
37822,0.096732706
37823,0.20415547
37824,0.27176222
37825,0.07907614
37826,0.20563117
37827,0.49179167
37828,0.09283891
37829,0.14274731
37830,0.050423235
37831,0.18777937
37832,0.13885352
37833,0.42918485
37834,0.09834212
37835,0.05890292
37836,0.052773684
37837,0.2854088
37838,0.073982656
37839,0.06860775
37840,0.20415097
37841,0.14520136
37842,0.046038628
37843,0.44254416
37844,1.0285206
37845,0.046038628
37846,0.7604536
37847,0.1958574
37848,0.29741728
37849,0.08085394
37850,0.27301392
37851,0.5287228
37852,0.19509429
37853,0.15562508
37854,0.36376312
37855,0.079628795
37856,0.122044474
37857,0.25031
37858,0.25031
37859,0.18783647
37860,0.18852726
37861,0.09072724
37862,0.68403447
37863,0.2295259
37864,0.07788417
37865,0.05470556
37866,0.09730762
37867,0.28912556
37868,0.4119261
37869,0.1760123
37870,0.07788417
37871,0.08022389
37872,0.09462103
37873,0.06779981
37874,0.07703665
37875,0.31277478
37876,0.18988374
37877,0.18988374
37878,0.08636385
37879,0.06561676
37880,0.2848541
37881,0.09628615
37882,0.09628615
37883,0.09628615
37884,0.7768241
37885,0.3946747
37886,0.07114911
37887,0.2602323
37888,0.19509429
37889,0.046038628
37890,0.08085394
37891,0.19132882
37892,0.16117415
37893,0.052773684
37894,0.06561676
37895,0.17954808
37896,0.06561676
37897,0.086958945
37898,0.1760123
37899,0.102962494
37900,0.16347319
37901,0.08107141
37902,3.600553
37903,0.8576649
37904,0.19509429
37905,0.086958945
37906,0.2602323
37907,0.21684074
37908,0.16347319
37909,0.08177796
37910,0.2602323
37911,0.09462103
37912,0.09462103
37913,0.29462916
37914,0.100649536
37915,0.046038628
37916,0.090776235
37917,0.086958945
37918,0.09980202
37919,0.09980202
37920,0.09980202
37921,0.09462103
37922,0.08177796
37923,0.057426423
37924,0.11745858
37925,0.19509429
37926,0.060546815
37927,0.36928254
37928,0.11745858
37929,0.08955109
37930,0.11745858
37931,0.09980202
37932,0.052773684
37933,0.046038628
37934,0.19132882
37935,0.17191389
37936,0.26281783
37937,0.052773684
37938,0.08955109
37939,0.2602323
37940,0.0998905
37941,0.06230721
37942,0.24750113
37943,0.19509429
37944,0.13446891
37945,0.0750429
37946,0.060546815
37947,0.23489669
37948,0.08780646
37949,0.09925592
37950,0.079628795
37951,0.08636385
37952,0.06512061
37953,1.1373703
37954,0.20691845
37955,0.09730762
37956,0.090776235
37957,0.10583052
37958,0.09730762
37959,0.19509429
37960,0.046038628
37961,0.2602323
37962,0.08780646
37963,6.187278
37964,0.072229505
37965,0.06512061
37966,0.2004433
37967,0.06779981
37968,0.122044474
37969,0.32201195
37970,0.37190104
37971,0.107536286
37972,0.07703665
37973,0.07114911
37974,0.07114911
37975,0.18988374
37976,0.25031
37977,0.071855664
37978,0.07788417
37979,0.19509429
37980,0.071855664
37981,0.16080606
37982,0.08987972
37983,0.25031
37984,0.25031
37985,0.030099034
37986,0.18988374
37987,0.16347319
37988,0.19509429
37989,0.2602323
37990,0.2366786
37991,0.14607087
37992,0.06512061
37993,0.36789674
37994,0.3319342
37995,0.20501658
37996,0.10912922
37997,0.2514026
37998,0.11356479
37999,0.21431422
38000,0.0750429
38001,0.08107141
38002,0.2602323
38003,0.17080176
38004,0.046038628
38005,0.07079774
38006,0.19877821
38007,0.122044474
38008,0.2514026
38009,0.052773684
38010,0.08107141
38011,0.08107141
38012,0.2602323
38013,0.08987972
38014,0.1535509
38015,0.052773684
38016,0.046038628
38017,0.088454306
38018,0.1535509
38019,0.18140653
38020,0.030099034
38021,0.13446891
38022,0.20501658
38023,0.079628795
38024,0.25031
38025,0.25031
38026,0.25031
38027,0.08177796
38028,0.07389516
38029,0.096732706
38030,0.096732706
38031,0.16963157
38032,0.11124089
38033,0.27669138
38034,0.096732706
38035,0.1920475
38036,0.07005036
38037,0.1920475
38038,0.1538513
38039,0.46668532
38040,0.102962494
38041,0.16347319
38042,0.28684705
38043,0.13527906
38044,0.08868003
38045,0.033826858
38046,0.08933362
38047,0.37113562
38048,0.25031
38049,0.06728187
38050,0.08780646
38051,0.090776235
38052,0.21431422
38053,0.19980603
38054,0.25031
38055,0.123487085
38056,0.05048421
38057,0.046049833
38058,0.08780646
38059,0.10831475
38060,0.2602323
38061,0.056199133
38062,0.013100982
38063,0.21437451
38064,0.08780646
38065,0.16347319
38066,0.086958945
38067,0.090776235
38068,0.22297016
38069,0.23203108
38070,0.29741728
38071,0.052773684
38072,0.07079774
38073,0.2602323
38074,0.17080176
38075,0.17798138
38076,0.1149911
38077,0.079628795
38078,0.07114911
38079,0.05795467
38080,0.036127537
38081,0.033826858
38082,0.09730762
38083,0.04322523
38084,0.07079774
38085,0.1489771
38086,0.22635704
38087,0.87153685
38088,0.0750429
38089,0.08107141
38090,0.08107141
38091,0.08780646
38092,0.043749154
38093,0.10722992
38094,0.13446891
38095,0.08107141
38096,0.07114911
38097,0.16232455
38098,1.2108198
38099,0.052773684
38100,0.10243046
38101,0.0750429
38102,0.08530593
38103,0.09628615
38104,0.07114911
38105,0.09980202
38106,0.09776911
38107,0.08177796
38108,0.057426423
38109,0.22635704
38110,0.13527906
38111,0.07114911
38112,0.05795467
38113,0.13196677
38114,0.32573193
38115,0.13446891
38116,0.046049833
38117,0.23203108
38118,0.072229505
38119,0.11745858
38120,0.0750429
38121,0.2602323
38122,0.052773684
38123,0.046038628
38124,0.052773684
38125,0.052773684
38126,0.097334534
38127,0.09462103
38128,0.088454306
38129,0.13446891
38130,0.13446891
38131,0.080124944
38132,0.2602323
38133,0.08085394
38134,0.07079774
38135,0.24265769
38136,0.09462103
38137,1.1603572
38138,0.17683274
38139,0.046038628
38140,0.14520136
38141,0.08177796
38142,0.011017054
38143,0.25913036
38144,0.2602323
38145,0.0777221
38146,0.32904685
38147,0.22239831
38148,0.19509429
38149,0.19346973
38150,0.052773684
38151,0.043749154
38152,0.11745858
38153,0.2642335
38154,0.05560422
38155,0.050423235
38156,0.2019698
38157,0.050423235
38158,0.13683182
38159,0.033394933
38160,0.05890292
38161,0.050423235
38162,0.15792307
38163,0.050423235
38164,0.096732706
38165,0.2113052
38166,0.07907614
38167,0.12889326
38168,0.061052084
38169,0.17060295
38170,0.096732706
38171,0.13407424
38172,0.05890292
38173,0.096732706
38174,0.7446697
38175,0.21881488
38176,0.07389516
38177,0.05890292
38178,0.033394933
38179,0.14274731
38180,0.2506898
38181,0.27031785
38182,0.050423235
38183,0.096732706
38184,0.1920475
38185,0.17708221
38186,0.054317027
38187,0.3148042
38188,0.1920475
38189,0.054317027
38190,0.07389516
38191,0.16321549
38192,0.07701659
38193,0.1817326
38194,0.019295454
38195,0.2582851
38196,0.077043235
38197,0.068825215
38198,0.054317027
38199,0.065637976
38200,0.13506952
38201,0.023023278
38202,0.07658175
38203,0.41088983
38204,0.05150363
38205,0.096732706
38206,0.26573372
38207,0.019295454
38208,0.09834212
38209,0.1920475
38210,0.2573198
38211,0.054317027
38212,0.05890292
38213,0.050423235
38214,0.48695976
38215,0.050423235
38216,0.1920475
38217,0.1920475
38218,0.216467
38219,0.054317027
38220,0.050423235
38221,0.05890292
38222,0.015401661
38223,0.12061486
38224,0.09283891
38225,0.07907614
38226,0.16596097
38227,0.28623497
38228,0.052126378
38229,0.04012999
38230,0.6711693
38231,0.1572555
38232,0.06623307
38233,0.31120834
38234,0.013100982
38235,0.06860775
38236,0.1920475
38237,0.104337305
38238,0.05715829
38239,0.14274731
38240,0.14169347
38241,0.070001364
38242,0.050423235
38243,0.070001364
38244,0.015401661
38245,0.060128063
38246,0.070001364
38247,0.2019698
38248,0.07701659
38249,0.06860775
38250,0.054317027
38251,0.033394933
38252,0.077043235
38253,0.17908016
38254,0.011017054
38255,0.2112031
38256,0.3838746
38257,0.054317027
38258,0.14675412
38259,0.4696663
38260,0.2112031
38261,0.019295454
38262,0.17513153
38263,0.013100982
38264,0.1920475
38265,0.1920475
38266,0.13683182
38267,0.13683182
38268,0.13683182
38269,0.19490883
38270,0.17708221
38271,0.18118572
38272,0.050423235
38273,0.21003827
38274,0.19896999
38275,0.07389516
38276,0.070001364
38277,0.096732706
38278,0.05715829
38279,0.1920475
38280,0.60495186
38281,0.18815303
38282,0.1396724
38283,0.2602323
38284,0.12602007
38285,0.16950169
38286,0.18815303
38287,0.046038628
38288,0.18485922
38289,0.2602323
38290,0.08107141
38291,0.06332728
38292,0.05890292
38293,0.061219096
38294,0.3740214
38295,0.21065125
38296,0.68562603
38297,0.43712446
38298,0.0750429
38299,0.26739642
38300,0.0777221
38301,1.223918
38302,0.2602323
38303,0.09462103
38304,0.19132882
38305,0.16950169
38306,0.06561676
38307,0.30292997
38308,0.021479934
38309,0.21699724
38310,0.090776235
38311,0.08177796
38312,0.09462103
38313,0.07114911
38314,0.1760123
38315,0.08177796
38316,0.7670183
38317,0.087643325
38318,0.1920475
38319,0.06397286
38320,0.17908016
38321,0.59614223
38322,0.21382648
38323,0.10415447
38324,0.07907614
38325,0.086958945
38326,0.033826858
38327,0.11745858
38328,0.11745858
38329,0.13407308
38330,0.07788417
38331,0.0750429
38332,0.07114911
38333,0.07114911
38334,0.2514026
38335,0.11356479
38336,0.095908225
38337,0.07114911
38338,0.2602323
38339,0.07114911
38340,0.2602323
38341,0.2602323
38342,1.7513236
38343,0.19509429
